nome_fundo,nome_imovel,cnpj_fundo,latitude,longitude
KINEA RENDA IMOBILIARIA FII,CD Pouso Alegre,12.005.956/0001-65,-22.2516074,-45.8874463
KINEA RENDA IMOBILIARIA FII,Botafogo Trade Center,12.005.956/0001-65,-22.9519177,-43.1852722
KINEA RENDA IMOBILIARIA FII,CD Bandeirantes,12.005.956/0001-65,-22.9986058,-47.1020537
KINEA RENDA IMOBILIARIA FII,Edifício Athenas,12.005.956/0001-65,-23.5689065,-46.6898351
KINEA RENDA IMOBILIARIA FII,Lavradio,12.005.956/0001-65,-22.9115125,-43.1826847
KINEA RENDA IMOBILIARIA FII,Edifício Bela Paulista,12.005.956/0001-65,-23.5632403,-46.6540967
KINEA RENDA IMOBILIARIA FII,Buenos Aires Corporate,12.005.956/0001-65,-22.9019342,-43.1766665
KINEA RENDA IMOBILIARIA FII,Edifício Joaquim Floriano,12.005.956/0001-65,-23.5860246,-46.6787176
KINEA RENDA IMOBILIARIA FII,Jundiaí Industrial Park,12.005.956/0001-65,-23.1726207,-46.9935184
KINEA RENDA IMOBILIARIA FII,Pib Sumaré,12.005.956/0001-65,-22.8244116,-47.2707792
KINEA RENDA IMOBILIARIA FII,Edifício Madison,12.005.956/0001-65,-23.6022826,-46.6743989
KINEA RENDA IMOBILIARIA FII,Edifício Lagoa Corporate,12.005.956/0001-65,-22.9604748,-43.2024041
KINEA RENDA IMOBILIARIA FII,CD Santa Cruz,12.005.956/0001-65,-22.8698641,-43.6471234
KINEA RENDA IMOBILIARIA FII,Global Jundiaí,12.005.956/0001-65,-23.1360839,-46.9446356
KINEA RENDA IMOBILIARIA FII,Gomes Freire,12.005.956/0001-65,-22.9109173,-43.1835828
KINEA RENDA IMOBILIARIA FII,CD Mogi das Cruzes,12.005.956/0001-65,-23.44994,-46.24684999999999
VENTURA II-A FUNDO DE INVESTIMENTO IMOBILIARIO,ED. VENTURA CORPORATE TOWERS - TORRE OESTE,12.093.377/0001-11,-22.9093374,-43.18191909999999
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,F Fênis VI  Mat 1482,12.358.507/0001-09,-7.4026929,-35.1167076
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,F Nova Esperança  Mat 1999,12.358.507/0001-09,-7.4360522,-34.9127861
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,F Lagoa do Poço  Mat 1099,12.358.507/0001-09,-6.2663927,-35.2091685
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Gleba Goiabinha  Mat 9535,12.358.507/0001-09,-21.6303816,-55.15961170000001
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,F Ilha  Mat 7817,12.358.507/0001-09,-6.0914535,-35.208231
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Laranjeira dos Gomes  Mat 6676,12.358.507/0001-09,-6.0741995,-35.2369373
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Mumbaba  P Esperança  Mat 1983,12.358.507/0001-09,-7.1461478,-34.9692045
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,L Jd N Sra das Neves II  Mat 24887,12.358.507/0001-09,-7.260780199999999,-34.9078219
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Gleba Barreiro  Mat 8244,12.358.507/0001-09,-21.8014671,-54.5424713
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,F Cametá  Mat 570,12.358.507/0001-09,-6.196596599999999,-35.1619795
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,F Moura II  Mat 991,12.358.507/0001-09,-7.513063400000001,-34.9173992
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Lagoa Seca  Mat 378,12.358.507/0001-09,-6.3791727,-35.1306466
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,F Azteca  Mat 221,12.358.507/0001-09,-6.1948045,-35.361521
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,F Quati I  Mat 276,12.358.507/0001-09,-7.4098449,-35.1101829
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Luciana  Mat 37,12.358.507/0001-09,-6.3113798,-35.4784912
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Sossêgo  Mat 24901,12.358.507/0001-09,-7.118835199999999,-34.8814339
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,T Rua da Guia  Recife  Mat 25809,12.358.507/0001-09,-8.0577401,-34.8829629
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Parnamirim  Mat 19238 e 19212,12.358.507/0001-09,-5.8831574,-35.2465621
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Imbiribeira  Mat 942,12.358.507/0001-09,-7.1461478,-34.9692045
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Vale do Mumbaba  Mat 483,12.358.507/0001-09,-7.139832299999999,-35.0866551
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,S Santa Maria  Mat 636,12.358.507/0001-09,-6.0671566,-35.3341044
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Nascença do Piquiri  Mat 459,12.358.507/0001-09,-6.438343499999999,-35.2211619
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Condomínio WT Morumbi - Ala A,12.401.858/0001-47,-23.6237255,-46.7020588
FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,Leblon,12.516.185/0001-70,-22.9837427,-43.2230701
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Estilo Indianópolis,12.681.340/0001-04,-23.6036709,-46.6548135
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Estilo Vila Esperança,12.681.340/0001-04,-23.5224611,-46.530917
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Imperatriz Leopoldina,12.681.340/0001-04,-23.5225827,-46.7353212
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Paes de Barros,12.681.340/0001-04,-23.5736416,-46.5871977
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Estilo Cambuí,12.681.340/0001-04,-22.9021591,-47.0512706
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Av. Santo Amaro,12.681.340/0001-04,-23.6031985,-46.67447019999999
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Estilo Santo Amaro,12.681.340/0001-04,-23.6404121,-46.6971034
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Parque Boturussu,12.681.340/0001-04,-23.5109582,-46.5085458
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Estilo Av. Portugal,12.681.340/0001-04,-23.6605595,-46.5318233
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Estilo Joaquim Floriano,12.681.340/0001-04,-23.584783,-46.6765442
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Parque da Aclimação,12.681.340/0001-04,-23.5666375,-46.6334119
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Estilo Berrini,12.681.340/0001-04,-23.6016629,-46.6913541
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Av. Francisco Morato,12.681.340/0001-04,-23.5845012,-46.7182075
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Demarchi,12.681.340/0001-04,-23.7388815,-46.5537685
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Estilo Butantã,12.681.340/0001-04,-23.5808104,-46.7117628
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Raposo,12.681.340/0001-04,-23.5889928,-46.7667999
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Estilo Nova Faria Lima,12.681.340/0001-04,-23.5741718,-46.6864467
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ag. Pedro Pinho,12.681.340/0001-04,-23.5364884,-46.8013193
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,Empreendimento Comercial composto de Lojas e Conjuntos,12.804.013/0001-00,-27.4944543,-48.5054689
CSHG ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB - FII,Atrium Shopping Santo André - 100%,12.809.972/0001-00,-23.6637307,-46.5075067
OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,Imóvel 5,12.811.222/0001-73,-21.8086485,-48.1675515
OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,Imóvel 1,12.811.222/0001-73,-23.5834368,-46.6046841
OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,Imóvel 7,12.811.222/0001-73,-21.1932072,-50.4418443
OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,Imovel 4,12.811.222/0001-73,-22.7500718,-47.3761343
OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,Imóvel 6,12.811.222/0001-73,-22.002278,-47.9034548
FI IMOBILIÁRIO CAIXA TRX LOGÍSTICA RENDA,Itapevi,12.887.506/0001-43,-23.5235467,-46.94205729999999
FI IMOBILIÁRIO CAIXA TRX LOGÍSTICA RENDA,Aspro,12.887.506/0001-43,-19.7507108,-40.3799016
FI IMOBILIÁRIO CAIXA TRX LOGÍSTICA RENDA,Atmosfera,12.887.506/0001-43,-22.6083262,-43.295542
FI IMOBILIÁRIO CAIXA TRX LOGÍSTICA RENDA,Schahin,12.887.506/0001-43,-22.3956073,-41.8029628
FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,Ed. The One,12.948.291/0001-23,-23.5925709,-46.6821204
RB CAPITAL ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Centro de Distribuição Natura São Paulo,12.978.943/0001-72,-23.5104052,-46.7339479
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,Porto Vista,12.989.974/0001-29,-22.8928471,-43.1946035
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,Porto Vida Residencial,12.989.974/0001-29,-22.9041501,-43.2082397
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,BTS L´Oréal,12.989.974/0001-29,-22.8956925,-43.1861465
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,Pátio da Marítima,12.989.974/0001-29,-22.8957408,-43.2033161
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,Holiday Inn,12.989.974/0001-29,-22.8968232,-43.2010973
SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Vale Araguari,13.012.312/0001-67,-18.6457616,-48.1979986
SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Pilkington,13.012.312/0001-67,-23.3786838,-47.4088373
SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,ALL -CIR Complexo Intermodal de Rondonópolis,13.012.312/0001-67,-16.469331,-54.6284739
FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII,Edificio Faria Lima 4440,13.022.993/0001-44,-23.5949215,-46.6805313
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,Shopping Eldorado,13.022.994/0001-99,-23.574104,-46.6960184
PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO,Centro de Distribuição Ribeirão Preto,13.125.823/0001-95,-21.1828667,-47.7565765
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda Ôco D'água 3.493,13.320.290/0001-00,-10.5085822,-40.3224547
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda Cachoeira,13.320.290/0001-00,-11.3348553,-42.1310211
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda Divisão,13.320.290/0001-00,-11.5492584,-41.1572668
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda Boa Alvorada,13.320.290/0001-00,-11.1816506,-40.5120603
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda Boa Esperança,13.320.290/0001-00,-5.200110500000001,-35.4590878
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda Isabel,13.320.290/0001-00,-5.813229700000001,-35.82365619999999
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Apartamento Duplex,13.320.290/0001-00,-23.5629107,-46.6643529
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ed. Praia de Botafogo,13.371.132/0001-71,-22.9505376,-43.1778567
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,Edifício Sede,13.500.306/0001-59,-19.9205717,-43.9392896
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,Ed. Banco Mercantil,13.500.306/0001-59,-22.9021837,-43.1785422
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,Centro de Tecnologia,13.500.306/0001-59,-19.9135698,-43.9214058
FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,Centro Empresarial de São Paulo,13.551.286/0001-45,-23.6487257,-46.728887
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,CD Santa Cruz,13.568.181/0001-07,-22.8691188,-43.6500886
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,CD PPG Sumaré,13.568.181/0001-07,-22.8471233,-47.1633955
RB CAPITAL GENERAL SHOPPING SULACAP FII,Shopping Sulacap,13.652.006/0001-95,-22.8860505,-43.4027717
FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO,Imóvel 3,13.703.596/0001-38,-20.337899,-40.3019951
FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO,Imóvel 7,13.703.596/0001-38,-20.3379338,-40.3849322
FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO,Imóvel 9,13.703.596/0001-38,-20.6035881,-41.2034863
FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO,Imóvel2,13.703.596/0001-38,-20.3210463,-40.3427008
FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO,Imóvel 6,13.703.596/0001-38,-19.5353,-40.6303841
FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO,Imóvel 1,13.703.596/0001-38,-20.320013,-40.3302651
FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO,Imóvel 8,13.703.596/0001-38,-20.1946715,-40.2511505
FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO,Imóvel 4,13.703.596/0001-38,-20.8482389,-41.1128717
FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO,Imóvel 5,13.703.596/0001-38,-20.343095,-40.3882771
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,Edifício Itaim Business Center,13.842.683/0001-76,-23.5868058,-46.6779081
REAG CICA JUNDIAI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,Imóvel 1,13.920.018/0001-53,-23.1996512,-46.8804917
FUNDO DE INVESTIMENTO IMOB - FII CYRELA THERA CORPORATE,Thera Coporate,13.966.653/0001-71,-23.5988754,-46.6902931
PEDRA DOURADA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,JUÍZ DE FORA,13.974.819/0001-00,-21.6801547,-43.4402844
PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Villaggio Lake & Gardens,14.056.001/0001-62,-23.0092652,-43.3005861
PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Reve Leblon,14.056.001/0001-62,-22.9841547,-43.2283054
PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Focus Business Center,14.056.001/0001-62,-22.9390173,-43.3438771
PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Costa Amalfitana,14.056.001/0001-62,-23.6254696,-46.6662574
AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,AQ³ Industrial - Nova Iguaçu,14.069.202/0001-02,-22.7501278,-43.449166
AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,AQ³ LOG Taubaté,14.069.202/0001-02,-22.999722,-45.5129223
AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,AQ³ LOG Queimados,14.069.202/0001-02,-22.7160435,-43.5569907
FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,Shopping Center Pátio Belém,14.088.246/0001-71,-1.4519565,-48.5020841
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Arena Esportiva,14.149.745/0001-21,-23.5455669,-46.4750633
FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,Condominio Perini Business Park,14.217.108/0001-45,-26.2415912,-48.8860158
ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII,FAZ.JUNIOR MAT26,14.365.190/0001-55,-13.0335494,-55.2540245
FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATI,Edificio Torre Rio Sul,14.376.247/0001-11,-22.9569089,-43.1761858
FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATI,Edificio Brascan Century Corporate - Bloco C,14.376.247/0001-11,-23.5843951,-46.6750788
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. ZONA SUL,14.410.722/0001-29,-22.9694182,-43.1853633
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SAO CAETANO DO SUL,14.410.722/0001-29,-23.6140723,-46.571911
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,ED. SEDE III,14.410.722/0001-29,-15.7981617,-47.88662220000001
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SUPER VAR E GOV MT,14.410.722/0001-29,-15.5799963,-56.0994823
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. CASA VERDE,14.410.722/0001-29,-23.5084743,-46.6569181
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. MANAUS,14.410.722/0001-29,-3.1353575,-60.0230785
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. MARINGA,14.410.722/0001-29,-23.4215907,-51.9398145
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. AFONSO PENA,14.410.722/0001-29,-20.4641733,-54.6153646
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. NOSSA SENHORA LAPA,14.410.722/0001-29,-23.5222167,-46.7034365
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. PARAISO,14.410.722/0001-29,-23.5736002,-46.6427584
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. ANA ROSA,14.410.722/0001-29,-23.5808802,-46.6396636
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. SANTANA,14.410.722/0001-29,-23.5048825,-46.6266821
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. BRAS,14.410.722/0001-29,-23.5422185,-46.61492740000001
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. CINELANDIA,14.410.722/0001-29,-22.9094577,-43.1770263
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. BONFIM,14.410.722/0001-29,-22.9003131,-47.0809724
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. TIJUCA,14.410.722/0001-29,-22.9251536,-43.233504
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG.BELEM-CENTRO(PA),14.410.722/0001-29,-1.4332791,-48.4897866
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. CENTRO - SOROCABA(SP),14.410.722/0001-29,-23.4999228,-47.4549386
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. DUQUE DE CAXIAS,14.410.722/0001-29,-22.7004264,-43.2370665
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. JACAREPAGUA,14.410.722/0001-29,-22.9182149,-43.3613313
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. PONTA GROSSA,14.410.722/0001-29,-25.0969662,-50.1604191
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. IPIRANGA-SP,14.410.722/0001-29,-23.5776064,-46.6083667
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CSL SAO PAULO,14.410.722/0001-29,-23.5448124,-46.6350735
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG PASSO FUNDO,14.410.722/0001-29,-28.261078,-52.4069339
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. UBERLANDIA,14.410.722/0001-29,-18.9170122,-48.2771138
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. NITEROI (RJ),14.410.722/0001-29,-22.8934407,-43.1194716
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. MOEMA,14.410.722/0001-29,-23.6081167,-46.6637789
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. PINHEIROS,14.410.722/0001-29,-23.5678117,-46.6920096
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. SAO JOSE DOS CAMPOS,14.410.722/0001-29,-23.1409144,-45.7893999
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CSL CURITIBA,14.410.722/0001-29,-25.4296674,-49.2720406
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. BAIRRO BOM RETIRO,14.410.722/0001-29,-23.5268353,-46.640412
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. CATEDRAL-SOROCABA,14.410.722/0001-29,-23.49977,-47.4563693
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CSL SAO PAULO,14.410.722/0001-29,-23.5451456,-46.6347337
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SUPER VAR E GOV RS,14.410.722/0001-29,-30.0192159,-51.1846434
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. CAMPOS GOYTACAZES,14.410.722/0001-29,-21.7614561,-41.3167841
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. SAO JOSE RIO PRETO SP,14.410.722/0001-29,-20.8118709,-49.37994399999999
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CSL BRASILIA,14.410.722/0001-29,-16.6717046,-49.25873319999999
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. ASA NORTE 504,14.410.722/0001-29,-15.7765946,-47.8875902
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. CONJUNTO NACIONAL,14.410.722/0001-29,-15.8325498,-48.0537958
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. SANTO AMARO PAULISTA,14.410.722/0001-29,-23.651054,-46.7081965
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,PSO PIRACICABA,14.410.722/0001-29,-22.7252811,-47.6486311
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. ARACATUBA,14.410.722/0001-29,-21.2063297,-50.4382136
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. FLORIANOPOLIS,14.410.722/0001-29,-27.596621,-48.5490134
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. JUIZ DE FORA,14.410.722/0001-29,-21.7605471,-43.3488908
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. BROOKLIN PAULISTA,14.410.722/0001-29,-23.6247188,-46.6833814
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. RIBEIRAO PRETO SP,14.410.722/0001-29,-21.1754087,-47.8073126
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. TOLEDO,14.410.722/0001-29,-24.7334103,-53.7412372
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. CAMPINAS,14.410.722/0001-29,-22.906242,-47.0601236
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG LEBLON,14.410.722/0001-29,-22.9829164,-43.22337419999999
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. PCA XV NOVEMBRO/BESC,14.410.722/0001-29,-27.596827,-48.548837
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CSL BELO HORIZONTE,14.410.722/0001-29,-19.9372008,-43.94107
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. VILA CARRAO (SP),14.410.722/0001-29,-23.547957,-46.538109
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. TAMOIOS BH,14.410.722/0001-29,-19.91925,-43.94348
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG.BELO HORIZONTE,14.410.722/0001-29,-19.9210725,-43.9392933
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. PRACA DA ARVORE,14.410.722/0001-29,-23.6077254,-46.6381327
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. PENHA FRANCA,14.410.722/0001-29,-23.5217471,-46.5471961
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG CAXIAS SUL,14.410.722/0001-29,-29.1684578,-51.1784332
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. ALDEOTA,14.410.722/0001-29,-3.7361694,-38.4978242
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. PC.RUI BARBOSA-BAURU,14.410.722/0001-29,-22.3213691,-49.07067259999999
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. CARIJOS,14.410.722/0001-29,-19.9196067,-43.9370073
