CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
16.671.412/0001-93;2017-07-01;1;2017-07-31;2794;;;;;;;;;;;;;;;;141083809.5;139582757.49;1438853;97.009741432933;0.000745549893635362;0;0.006931;0.001254;0.005677;0
16.671.412/0001-93;2017-08-01;1;2017-08-31;2810;;;;;;;;;;;;;;;;141164115;139613616.18;1438853;97.0311881616816;0.00074538503369063;0;0.0062;0.000221;0.005979;0
16.671.412/0001-93;2017-09-01;1;2017-09-29;2842;2820;10;;;;4;;;;;;3;3;;2;141185190.07;139609494.86;1438853;97.0283238524019;0.000745407109339927;0;0.005947;-3E-05;0.005977;0
16.671.412/0001-93;2017-10-01;1;2017-10-31;2870;;;;;;;;;;;;;;;;141217810.33;139650302.07;1438853;97.0566847829486;0.000745189293953956;0;0.00627;0.000292;0.005978;0
16.671.412/0001-93;2017-11-01;1;2017-11-30;2868;;;;;;;;;;;;;;;;135758268.32;134161396.37;1438853;93.2419061363461;0.000775677004083943;0;-0.033123;-0.039305;0.006182;0
16.671.412/0001-93;2017-12-01;1;2017-12-31;2879;2858;9;;;;4;;;;;;3;3;;2;135705129.76;134027791.57;1438853;93.1490510635902;0.000776450233052214;0;0.006082;-0.000996;0.007078;0
16.706.958/0001-32;2017-01-01;1;2017-01-31;13439;;;;;;;;;;;;;;;;2239043455.62;2212534522.8;21341667;103.672057239015;0.000878;9.2E-05;0.012155;0.001146;0.011009;0
16.706.958/0001-32;2017-02-01;1;2017-02-24;13668;;;;;;;;;;;;;;;;2242227295.3;2221446590.09;21341667;104.089647265605;0.000716;7.5E-05;0.012613;0.004028;0.008585;0
16.706.958/0001-32;2017-03-01;1;2017-03-31;13968;13939;18;1;;1;2;;;;;;5;2;;;2243441568.77;2218744266.2;21341667;103.963025296946;0.000919;9.7E-05;0.008871;-0.001216;0.010087;0
16.706.958/0001-32;2017-04-01;1;2017-04-28;14266;;;;;;;;;;;;;;;;2235346064.58;2216478428.58;21341667;103.856855632693;0.000717;7.5E-05;0.006674;-0.001021;0.007695;0
16.706.958/0001-32;2017-05-01;1;2017-05-31;15370;;;;;;;;;;;;;;;;2945047013.1;2918546007.9;28098923;103.866828201921;0.000856;9E-05;0.008184;9.6E-05;0.008088;0
16.706.958/0001-32;2017-06-01;1;2017-06-30;15595;15565;21;1;;1;1;;;;;;5;1;;;2938046346.4;2914784886.53;28098923;103.732975336101;0.000836;8.8E-05;0.005739;-0.001289;0.007028;0
16.706.958/0001-32;2017-07-01;1;2017-07-31;15811;;;;;;;;;;;;;;;;2953254110.1;2930545842.08;28098923;104.293884932173;0.000833;8.8E-05;0.012252;0.005407;0.006845;0
16.706.958/0001-32;2017-08-01;1;2017-08-31;15975;;;;;;;;;;;;;;;;2959263990.82;2935439192.45;28098923;104.468032189348;0.000915;9.6E-05;0.008765;0.00167;0.007095;0
16.706.958/0001-32;2017-09-01;1;2017-09-29;16096;16071;15;1;;1;1;;;;;;6;1;;;2960263195.04;2939909255.76;28098923;104.62711527271;0.000795;8.4E-05;0.007554;0.001523;0.006031;0
16.706.958/0001-32;2017-10-01;1;2017-10-31;16256;;;;;;;;;;;;;;;;2958993963.13;2937412341.61;28098923;104.538253712073;0.000837;8.8E-05;0.005555;-0.000849;0.006404;0
16.706.958/0001-32;2017-11-01;1;2017-11-30;16455;;;;;;;;;;;;;;;;2951338213.33;2931012337.61;28098923;104.310486832894;0.000797;8.4E-05;0.003848;-0.002179;0.006027;0
16.706.958/0001-32;2017-12-01;1;2017-12-29;16742;16717;15;1;;;1;;;;;;6;2;;;2951457823.55;2931692949.47;28098923;104.334708823893;0.000795;8.4E-05;0.00608;0.000232;0.005848;0
16.802.320/0001-03;2017-01-01;1;2017-01-31;4954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204516781.78;188016208;2414570;77.867366860352;0.000432;1.3E-05;0.010881;0.000855;0.010026;0
16.802.320/0001-03;2017-02-01;1;2017-02-24;4954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204465855.09;188160414.86;2414570;77.9270904798784;0.000694137447013918;9.5164543580131E-06;0.010784;0.000767;0.010017;0
16.802.320/0001-03;2017-03-01;1;2017-03-31;4929;4909;12;0;0;0;0;0;1;0;0;0;1;4;0;2;204604905.67;188422682.21;2414570;78.0357091366165;0.00068272709257279;0;0.011403;0.001394;0.010009;0
16.802.320/0001-03;2017-04-01;1;2017-04-28;4928;;;;;;;;;;;;;;;;204493448.53;188662945.94;2414570;78.1352149409626;0.000708;0;0.01127;0.001275;0.009995;0
16.802.320/0001-03;2017-05-01;1;2017-05-31;4922;;;;;;;;;;;;;;;;204521396.19;188918072.26;2414570;78.2408761228707;0.000691353656310065;0;0.011335;0.001352;0.009983;0
16.802.320/0001-03;2017-06-01;1;2017-06-30;4928;4907;13;;;;;;1;;;;1;4;;2;204550001.89;189122904.36;2414570;78.3257078320364;0.000690604876453157;0;0.011309;0.001084;0.010225;0
16.802.320/0001-03;2017-07-01;1;2017-07-31;5009;;;;;;;;;;;;;;;;204528643.54;189374340.42;2414570;78.4298406838485;0.000689687946689774;0;0.011287;0.001329;0.009958;0
16.802.320/0001-03;2017-08-01;1;2017-08-31;5142;;;;;;;;;;;;;;;;204554452.28;189626924.1;2414570;78.5344488252567;0.000676893540351425;0;0.011279;0.001334;0.009945;0
16.802.320/0001-03;2017-09-01;1;2017-09-29;5255;5233;14;;;;;;1;;;;1;4;;2;204582520.59;189850923.72;2414570;78.6272188091461;0.000676094840546083;0;0.011113;0.001181;0.009932;0
16.802.320/0001-03;2017-10-01;1;2017-10-31;5396;;;;;;;;;;;;;;;;204591208.38;190084993.1;2414570;78.7241592084719;0.000675262354521978;0;0.011153;0.001233;0.00992;0
16.802.320/0001-03;2017-11-01;1;2017-11-30;5605;;;;;;;;;;;;;;;;207848318.63;193559318.41;2414570;80.1630594308718;0.000667111410913756;0;0.028186;0.018278;0.009908;0
16.802.320/0001-03;2017-12-01;1;2017-12-31;5828;5803;16;;;;;;2;;;;1;4;;2;207901367.77;193793481.49;2414570;80.2600386362789;0.000667111447743257;0;0.01094;0.00121;0.00973;0
16.802.360/0001-47;2017-12-01;1;2017-12-29;9;4;;;;;;;;;;;;5;;;251712835.27;251597875.29;57169.93796;4400.87717894735;2E-06;;-0.000121;-0.000121;;
16.841.067/0001-99;2017-01-01;1;2017-01-31;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;32097251.53;31990124.99;26291;1216.77094785288;0.00118;0.000253;0.011334;0.011334;0;0
16.841.067/0001-99;2017-02-01;1;2017-02-24;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;32280900.98;32194344.41;26291;1224.53860294397;0.000969;0.000248;0;0;0;0
16.841.067/0001-99;2017-03-01;1;2017-03-31;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;32666372.96;32035616.36;26291;1218.50124985737;0.001253;0.00025;0.011542;-0.00493;0.016472;0
16.841.067/0001-99;2017-04-01;1;2017-04-28;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;32240976.93;32150745.33;26291;1222.88027575977;0.00097;0.000249;0.003593;0.003593;0;0
16.841.067/0001-99;2017-05-01;1;2017-04-28;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;32216252.9;32126437.43;26291;1221.95570461375;0.00097;0.000249;0.003593;0.003593;0;0
16.841.067/0001-99;2017-06-01;1;2017-06-30;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;32156561.2;31551305.04;26291;1200.08006694306;0.00115322266238658;0.0002535549635699;-0.000575;-0.017902;0.017327;0
16.841.067/0001-99;2017-07-01;1;2017-07-31;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;31622249.05;31561263.19;26291;1200.4588334411;0.00113313;0.00025348;0.000315;0.000315;0;0
16.841.067/0001-99;2017-08-01;1;2017-08-31;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;31735708.6;31669425.9;26291;1204.57289186414;0.00123841;0.00025261;0.003427;0.003427;0;0
16.841.067/0001-99;2017-09-01;1;2017-09-30;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;31983205.2;31363453.49;26291;1192.93497736868;1.1E-05;3E-06;0.00818;-0.009661;0.017841;0
16.841.067/0001-99;2017-10-01;1;2017-10-31;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;31692821.8;31630298.22;26291;1203.08463808908;1.1E-05;3E-06;0.008508;0.008508;0;0
16.841.067/0001-99;2017-11-01;1;2017-11-30;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;31977213.58;31915120.21;26291;1213.91807881024;1.1E-05;3E-06;0.009004;0.009004;0;0
16.841.067/0001-99;2017-12-01;1;2017-12-29;7;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;32276792.68;31718098.45;26291;1206.42419268951;1.1E-05;3E-06;0.009845;-0.006173;0.016018;0
16.875.388/0001-04;2017-01-01;1;2017-01-31;263;;;;;;;;;;;;;;;;111796563.76;110994289.47;119604;928.014861292264;0.000997;3.6E-05;0.049272;0.04309;0.006182;0
16.875.388/0001-04;2017-02-01;1;2017-02-24;262;;;;;;;;;;;;;;;;116849729.71;115999040.77;119604;969.859208471289;0.000801;3.5E-05;0.051017;0.04509;0.005927;0
16.875.388/0001-04;2017-03-01;1;2017-03-31;259;253;;;;;;;2;1;;;1;2;;;115578231.87;114611669.71;119604;958.259503946356;0.001046;3.6E-05;-0.006289;-0.01196;0.005671;0
16.875.388/0001-04;2017-04-01;1;2017-04-28;255;;;;;;;;;;;;;;;;117704593.99;114455903.19;119604;956.957151851109;0.000142;3.5E-05;0.00438;-0.001359;0.005739;0
16.875.388/0001-04;2017-05-01;1;2017-05-31;254;;;;;;;;;;;;;;;;118056635.29;116191527.65;119604;971.468576719842;0.001017;3.5E-05;0.020911;0.015164;0.005747;0
16.875.388/0001-04;2017-06-01;1;2017-06-30;252;246;;;;;;2;;;;;1;2;;1;115839397.61;114946496.25;119604;961.058963328986;0.000992;3.7E-05;-0.005053;-0.010715;0.005662;0
16.875.388/0001-04;2017-07-01;1;2017-07-31;252;;;;;;;;;;;;;;;;114172258.49;113373148.14;119604;947.904318751881;0.000989;3.8E-05;-0.007965;-0.013688;0.005723;0
16.875.388/0001-04;2017-08-01;1;2017-08-31;248;;;;;;;;;;;;;;;;114560401.48;113748284.52;119604;951.040805658674;0.00107;3.8E-05;0.009111;0.003309;0.005802;0
16.875.388/0001-04;2017-09-01;1;2017-09-29;253;247;;;;;;;2;1;;;1;2;;;120701123.98;118886353.42;119604;993.999811210327;0.000924;3.6E-05;0.050954;0.045171;0.005783;0
16.875.388/0001-04;2017-10-01;1;2017-10-31;250;;;;;;;;;;;;;;;;121989862.57;120036257.07;119604;1003.61406867663;0.000979;3.6E-05;0.015205;0.009672;0.005533;0
16.875.388/0001-04;2017-11-01;1;2017-11-30;252;;;;;;;;;;;;;;;;118707955.88;117750862.73;119604;984.506059412729;0.000944;3.7E-05;-0.013559;-0.019039;0.00548;0
16.875.388/0001-04;2017-12-01;1;2017-12-29;260;254;;;;;;;2;1;;;1;2;;;118872193.39;117900881.56;119604;985.760355506505;0.000929;3.7E-05;0.006861;0.001274;0.005587;0
16.915.840/0001-14;2017-01-01;1;2017-01-31;7237;;;;;;;;;;;;;;;;527498906.02;518600559.15;5631512;92.0890444963981;0.000277;0;0.009615;0.000274;0.009341;0
16.915.840/0001-14;2017-02-01;1;2017-02-24;7252;;;;;;;;;;;;;;;;527610606.14;518719744.74;5631512;92.1102085443483;0.000277;0;0.009569;0.00023;0.009339;0
16.915.840/0001-14;2017-03-01;1;2017-03-31;7282;7237;20;1;;;6;;4;;;;4;10;;;527711541.12;518818139.34;5631512;92.1276806903723;0.000277;0;0.009527;0.00019;0.009337;0
16.915.840/0001-14;2017-04-01;1;2017-04-28;7293;;;;;;;;;;;;;;;;527925133.6;518910911.03;5631512;92.1441543638724;0.000277461365601688;0;0.009512;0.000179;0.009333;0
16.915.840/0001-14;2017-05-01;1;2017-05-31;7354;;;;;;;;;;;;;;;;527805711.2;518941537.02;5631512;92.149592688429;0.000276227570495047;0;0.009392;5.9E-05;0.009333;0
16.915.840/0001-14;2017-06-01;1;2017-06-30;7458;7411;20;1;;;6;;4;;;;5;11;;;527909939.18;519047160.76;5631512;92.1683485287788;0.000273858544552806;0;0.009537;0.000204;0.009333;0
16.915.840/0001-14;2017-07-01;1;2017-07-31;7599;;;;;;;;;;;;;;;;528034467.16;519209033.82;5631512;92.1970926848775;0.000274560785183528;0;0.009534;0.000312;0.009222;0
16.915.840/0001-14;2017-08-01;1;2017-08-31;7608;;;;;;;;;;;;;;;;528087522.65;519239184.01;5631512;92.2024465205792;0.000274519536255289;0;0.009277;5.8E-05;0.009219;0
16.915.840/0001-14;2017-09-01;1;2017-09-29;7186;7138;21;1;;;6;;4;;;;6;10;;;528161789.04;519322102.7;5631512;92.2171705751493;0.000274475704498067;0;0.009379;0.00016;0.009219;0
16.915.840/0001-14;2017-10-01;1;2017-10-31;7139;;;;;;;;;;;;;;;;528220743.15;519386362.52;5631512;92.2285813330416;0.000274441745656175;0;0.009341;0.000124;0.009217;0
16.915.840/0001-14;2017-11-01;1;2017-11-30;7165;;;;;;;;;;;;;;;;503306346.49;494469455.25;5631512;87.8040311820342;0.000288271193471257;0;-0.038758;-0.047974;0.009216;0
16.915.840/0001-14;2017-12-01;1;2017-12-31;7238;7193;20;1;;;5;;4;;;;6;9;;;503409745.72;494519934.56;5631512;87.812994904388;0.000288271193471257;0;0.009783;0.000102;0.009681;0
16.915.868/0001-51;2017-01-01;1;2017-01-31;1673;1654;19;;;;;;;;;;;;;;125893806.45;125802166.35;1254164;100.307588441384;0.000522;6.5E-05;0.005111;0.001246;0.003865;0
16.915.868/0001-51;2017-02-01;1;2017-02-24;1673;1654;19;;;;;;;;;;;;;;125975153.04;125904016.33;1254164;100.388797900434;0.000427;6.5E-05;0.00531;0.00081;0.0045;0
16.915.868/0001-51;2017-03-01;1;2017-03-31;1816;1796;20;;;;;;;;;;;;;;125922671.12;125836106.82;1254164;100.334650667696;0.000546;6.5E-05;0.003656;-0.000539;0.004195;0
16.915.868/0001-51;2017-04-01;1;2017-04-28;1906;1885;21;;;;;;;;;;;;;;125800153.85;125705794.93;1254164;100.230747278665;0.0004276;6.55E-05;0.002167;-0.001035;0.003202;0
16.915.868/0001-51;2017-05-01;1;2017-05-31;;;;;;;;;;;;;;;;;125726662.52;125611292.57;1254164;100.155396399514;0.000523;6.55E-05;0.001513;-0.000752;0.002265;0
16.915.868/0001-51;2017-06-01;2;2017-06-30;2116;2095;21;;;;;;;;;;;;;;125917437.19;125785592;1254164;100.294372984713;0.000499;6.5E-05;0.005314;0.001388;0.003926;0
16.915.868/0001-51;2017-07-01;1;2017-07-31;2166;2143;23;;;;;;;;;;;;;;125451462.91;125323029.01;1254164;99.9255512118032;0.0005;6.6E-05;-0.003677;-0.003677;0;0
16.915.868/0001-51;2017-08-01;1;2017-08-31;2239;2216;23;;;;;;;;;;;;;;125371193.47;125235950.1;1254164;99.8561193751375;0.000548;6.6E-05;-0.000695;-0.000695;0;0
16.915.868/0001-51;2017-09-01;1;2017-09-29;2360;2340;20;;;;;;;;;;;;;;125725320.7;125653146.63;1254164;100.188768478445;0.000475;6.6E-05;0.006026;0.003331;0.002695;0
16.915.868/0001-51;2017-10-01;1;2017-10-31;2480;2459;21;;;;;;;;;;;;;;125622995.99;125547099.7;1254164;100.104212606964;0.000499;0.007;0.001582;-0.000844;0.002426;0
16.915.868/0001-51;2017-11-01;1;2017-11-30;2507;2487;20;;;;;;;;;;;;;;126001350.63;125928246.97;1254164;100.408118053141;0.000474;6.8E-05;0.008024;0.003036;0.004988;0
16.915.868/0001-51;2017-12-01;1;2017-12-29;2518;2500;18;;;;;;;;;;;;;;125844490.54;125770568.88;1254164;100.282394391802;0.000475;7E-05;0.002326;-0.001252;0.003578;0
16.915.968/0001-88;2017-01-01;1;2017-01-31;1237;;;;;;;;;;;;;;;;43151148.81;43057800.34;424937;101.327491698769;0.001646;0.000129;0.009617;-0.001908;0.011525;0
16.915.968/0001-88;2017-02-01;1;2017-02-24;1508;;;;;;;;;;;;;;;;46783383.69;46649379.13;460800;101.235631792535;0.001347;0.000105;0.01064;-0.000907;0.011547;0
16.915.968/0001-88;2017-03-01;1;2017-03-31;1858;1842;3;1;0;0;0;0;0;9;0;0;0;3;0;0;76023448.05;66801099.97;652613;102.359438089649;0.001544;0.000121;0.022658;0.011101;0.011557;0
16.915.968/0001-88;2017-04-01;1;2017-04-30;2128;;;;;;;;;;;;;;;;67469942.32;67202229.82;652613;102.974090034982;0.001389;0.000109;0.017435;0.006005;0.01143;0
16.915.968/0001-88;2017-05-01;1;2017-05-31;2415;;;;;;;;;;;;;;;;72621618.04;71297312.06;652613;109.248991454354;0.001668;0.00013;0.072299;0.060937;0.011362;0
16.915.968/0001-88;2017-06-01;1;2017-06-30;2613;2601;3;0;0;0;0;0;0;9;0;0;0;0;0;0;73025660.2;71849906.48;652613;110.09573281562;0.001629;0.000127;0.01846;0.007751;0.010709;0
16.915.968/0001-88;2017-07-01;1;2017-07-31;2835;;;;;;;;;;;;;;;;71738088.54;70516247.29;652613;108.052164590653;0.001724;0.000135;-0.007935;-0.018562;0.010627;0
16.915.968/0001-88;2017-08-01;1;2017-08-31;3238;;;;;;;;;;;;;;;;98377163.75;96897805.02;907955;106.720933328194;0.00132;0.000103;-0.001492;-0.01232;0.010828;0
16.915.968/0001-88;2017-09-01;1;2017-09-29;3542;3527;6;0;0;0;0;0;0;9;0;0;0;0;0;0;108713408.86;106857641.13;1006810;106.134862714911;0.001617;0.000126;0.005471;-0.005492;0.010963;0
16.915.968/0001-88;2017-10-01;1;2017-10-31;3845;;;;;;;;;;;;;;;;115928044.38;113758394.9;1078787;105.450283420175;0.001841;0.000144;0.004574;-0.00645;0.011024;0
16.915.968/0001-88;2017-11-01;2;2017-11-30;4175;;;;;;;;;;;;;;;;129874604.59;121412823.53;1159882;104.67687534594;0.00185;0.000145;0.003761;-0.007334;0.011095;0
16.915.968/0001-88;2017-12-01;2;2017-12-29;4581;4563;10;;;;;;;8;;;;;;;157157716.44;148849617.62;1264956;117.671774844342;0.001689;0.000132;0.13532;0.124143;0.011177;0
16.924.913/0001-34;2017-02-01;1;2017-02-24;54;;;;;;;;;;;;;;;;77645027.33;77531167.57;84100000;0.921892598929845;0.0014;0.0001;-0.001792;-0.001792;0;0
16.924.913/0001-34;2017-03-01;2;2017-03-31;54;53;1;;;;;;;;;;;;;;77899319.6;77753539.82;84100000;0.924536739833531;0.0018;0.0001;0;0;0;0
16.924.913/0001-34;2017-04-01;1;2017-03-31;54;53;1;;;;;;;;;;;;;;77722188.61;77606477.42;84100000;0.922788078715814;0.0014;0.0001;0;0;0;0
16.924.913/0001-34;2017-05-01;1;2017-05-31;54;;;;;;;;;;;;;;;;78880851.18;78737837.34;84100000;0.936240634244947;0.00174127312397427;3.81011226793748E-05;0;0;0;0
16.924.913/0001-34;2017-06-01;2;2017-06-30;55;54;;;;1;;;;;;;;;;;112219548.07;107746941.83;84100000;1.2811764783591;0.00166103665644985;2.78430176211712E-05;0.368426490954574;0.368426490954574;0;0
16.924.913/0001-34;2017-07-01;2;2017-07-31;55;54;;;;1;;;;;;;;;;;107741816.42;107552488.07;84100000;1.27886430523187;0.00166819906465786;2.78933575023152E-05;0.0379654429934065;-0.0018047240455118;0.0397701670389183;0
16.924.913/0001-34;2017-08-01;1;2017-08-31;55;54;;;;1;;;;;;;;;;;107625398.35;107320388.39;84100000;1.27610449928656;0.00182729957412522;3.64612918263033E-05;-0.00215801627930323;-0.00215801627930323;0;0
16.924.913/0001-34;2017-09-01;1;2017-09-29;55;54;;;;1;;;;;;;;;;;107638843.72;107111094.44;84100000;1.27361586730083;0.00158878770579015;2.80083031144873E-05;-0.00195;-0.00195;0;0
16.924.913/0001-34;2017-10-01;1;2017-10-31;55;54;;;;1;;;;;;;;;;;107694007.25;107156630.12;84100000;1.27415731414982;0.00166808987740497;2.79964011246008E-05;0.00043;0.00043;0;0
16.924.913/0001-34;2017-11-01;1;2017-11-30;55;54;;;;1;;;;;;;;;;;107653350.44;107122111.01;84100000;1.27374686099881;0.0015879465816737;2.8005422706055E-05;-0.00032;-0.00032;0;0
16.924.913/0001-34;2017-12-01;1;2017-12-29;55;54;;;;1;;;;;;;;;;;107642731.73;107101855.54;84100000;1.27350601117717;0.00158823812288173;2.80107191875828E-05;-0.000189087666486065;-0.000189087666486065;0;0
16.929.519/0001-99;2017-12-01;2;2017-12-31;50;48;;;;;;;;;;;;2;;;72567829.8;72466608.28;75871.25;955.12606263901;0.000612;;0.071441;0.071441;;
17.007.443/0001-07;2017-01-01;1;2017-01-31;66;;;;;;;;;;;;;;;;73447139.49;72086711.66;18113;3979.8328084801;0.00024032;;0.008676;-0.001094;0.00977;
17.007.443/0001-07;2017-02-01;1;2017-02-24;66;;;;;;;;;;;;;;;;73527534.95;72209977.65;18113;3986.63819632308;0.0002399;;0.00899;0.001708;0.007282;
17.007.443/0001-07;2017-03-01;1;2017-03-31;66;65;;;;;1;;;;;;;;;;73608533.18;72336005.9;18113;3993.59608568432;0.000239;;0.009015;0.001745;0.00727;
17.007.443/0001-07;2017-04-01;1;2017-04-28;66;;;;;;;;;;;;;;;;73690165.93;72464964.29;18113;4000.715745045;0.000239;;0.00903;0.00178;0.00725;
17.007.443/0001-07;2017-05-01;1;2017-05-31;66;;;;;;;;;;;;;;;;73790644.87;72615360.26;18113;4009.01895102965;0.00023857;;0.009319;0.002074;0.007245;
17.007.443/0001-07;2017-06-01;2;2017-06-30;66;65;;;;;1;;;;;;;;;;96123712.72;94996216.18;18113;5244.64286313697;1.82E-06;;0.315718;0.308213;0.007505;
17.007.443/0001-07;2017-07-01;1;2017-07-31;66;65;;;;;1;;;;;;;;;;96121182.82;95122290.76;18113;5251.6033103296;0.00020839773;;0.007064;0.001327;0.005737;
17.007.443/0001-07;2017-08-01;1;2017-08-31;66;65;;;;;1;;;;;;;;;;96204356.19;95275661.27;18113;5260.07073759178;0.000228146;;0.007283;0.001612;0.005671;
17.007.443/0001-07;2017-09-01;1;2017-09-29;66;65;;;;;1;;;;;;;;;;96238705.39;95398048.21;18113;5266.82759399326;0.00019851;;0.007003;0.001283;0.00572;
17.007.443/0001-07;2017-10-01;1;2017-10-31;66;65;;;;;1;;;;;;;;;;96400100.74;95556482.57;18113;5275.57459117761;0.0002083783;;0.007374;0.001661;0.005713;
17.007.443/0001-07;2017-11-01;1;2017-11-30;66;65;;;;;1;;;;;;;;;;96373504.24;95660286.14;18113;5281.30547893778;0.0001985;;0.006789;0.001086;0.005703;
17.007.443/0001-07;2017-12-01;1;2017-12-29;66;65;;;;;1;;;;;;;;;;96437966.77;95793328.49;18113;5288.65060950698;0.0001985;;0.007088;0.001391;0.005697;
17.007.528/0001-95;2017-01-01;1;2017-01-31;8;;;;;;;;;;;;;;;;55905661.37;14081987.33;10201.20608;1380.42376750024;0.000383;0.000170429069;-0.003325;-0.003325;;
17.007.528/0001-95;2017-02-01;1;2017-08-24;8;;;;;;;;;;;;;;;;54605355.29;12551355.23;10201.20608;1230.37953861236;0.0004302;0.0001912;-0.108694;-0.108694;;
17.007.528/0001-95;2017-03-01;1;2017-03-31;8;7;1;;;;;;;;;;;;;;54492806.73;12344494.01;10201.20608;1210.10142459547;0.000437;0.000194;-0.016481;-0.016481;;
17.007.528/0001-95;2017-04-01;2;2017-04-28;8;;;;;;;;;;;;;;;;54535380.33;11947523.31;10201.20608;1171.18732984169;0.0004519;0.000200873;-0.032157;-0.032157;;
17.007.528/0001-95;2017-05-01;2;2017-05-31;8;;;;;;;;;;;;;;;;54437086.16;12438714.89;10201.20608;1219.33767364888;0.0003921;0.000192678;0.041112;0.041112;;
17.007.528/0001-95;2017-06-01;3;2017-06-30;8;7;1;;;;;;;;;;;;;;36176550.24;-5248571.92;10201.20608;-514.505037819999;8E-06;4.632E-06;-1.421954;-1.421954;;
17.007.528/0001-95;2017-07-01;2;2017-07-31;8;7;1;;;;;;;;;;;;;;36191100.57;-5020536.82;10201.20608;-492.151298643307;0.0009067;0.00047409324;0.043447;0.043447;;
17.007.528/0001-95;2017-08-01;1;2017-08-31;8;7;1;;;;;;;;;;;;;;36332455.49;-4564721.55;10201.20608;-447.468810472261;0;;0.09079;0.09079;;
17.007.528/0001-95;2017-09-01;1;2017-09-29;8;6;1;;;;1;;;;;;;;;;36515937.49;-4404788.65;10201.20608005;-431.79096818897;0;;0.035037;0.035037;;
17.007.528/0001-95;2017-10-01;1;2017-10-31;8;;;;;;;;;;;;;;;;36695287.96;-4226733.46;10201.20608005;-414.336640867007;0;;0.040423;0.040423;;
17.007.528/0001-95;2017-11-01;1;2017-11-30;8;;;;;;;;;;;;;;;;36828898.28;-4094368.93;10201.20608005;-401.36126041088;0;;-0.031316;-0.031316;;
17.007.528/0001-95;2017-12-01;1;2017-12-29;47;44;1;;;;;;;;;;1;1;;;62123271.25;20031917.99;13065.25163013;1533.22098625365;0.000267;0.000227;2;1;1;
17.025.970/0001-44;2017-01-01;1;2016-12-31;93;;;;;;;;;;;;;;;;252902116.22;251781759.91;41494533;6.06782970445769;0.0001;0;-0.008627;-0.008627;0;0
17.025.970/0001-44;2017-02-01;2;2017-02-24;65;;;;;;;;;;;;;;;;266100425.5;264947094.23;41494533;6.38510847272338;0.0001;0;-0.008483;-0.008483;0;0
17.025.970/0001-44;2017-03-01;2;2017-03-31;93;84;9;;;;;;;;;;;;;;268621063.65;265342101.94;41494533;6.39462798484803;0.0001;0;0.001491;0.001491;0;0
17.025.970/0001-44;2017-04-01;1;2017-04-28;93;;;;;;;;;;;;;;;;268891815.24;265614574.23;41494533;6.40119444722995;0.0221;0;0.001027;0.001027;0;0
17.025.970/0001-44;2017-05-01;1;2017-05-31;93;;;;;;;;;;;;;;;;269193936.94;265889407.83;41494533;6.4078178161446;8.75888971661861E-05;0;0.001027;0.001027;0;0
17.025.970/0001-44;2017-06-01;1;2017-06-30;93;84;9;;;;;;;;;;;;;;271804973.31;270602481.4;41494533;6.52140081682568;8.2769381434061E-05;0;0.001027;0.001027;0;0
17.025.970/0001-44;2017-07-01;1;2017-07-31;93;84;9;;;;;;;;;;;;;;271497468.35;268145388.44;41494533;6.46218595688256;8.38364595072281E-05;0;0.00140391711069216;-0.00908008288930784;0.010484;0
