CNPJ_Fundo,Data_Referencia_trim,Versao_trim,Tipo,Emissor,CNPJ_Emissor,Emissao,Serie,Codigo_Acao,Nome_Ativo,Data_Vencimento,Quantidade,Valor,Data_Referencia_mensal,Versao_mensal,Data_Informacao_Numero_Cotistas,Total_Numero_Cotistas,Numero_Cotistas_Pessoa_Fisica,Numero_Cotistas_Pessoa_Juridica_Nao_Financeira,Numero_Cotistas_Banco_Comercial,Numero_Cotistas_Corretora_Distribuidora,Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira,Numero_Cotistas_Investidores_Nao_Residentes,Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar,Numero_Cotistas_Entidade_Fechada_Previdência_Complementar,Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos,Numero_Cotistas_Sociedade_Seguradora_Resseguradora,Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil,Numero_Cotistas_FII,Numero_Cotistas_Outros_Fundos,Numero_Cotistas_Distribuidores_Fundo,Numero_Cotistas_Outros_Tipos,Valor_Ativo,Patrimonio_Liquido,Cotas_Emitidas,Valor_Patrimonial_Cotas,Percentual_Despesas_Taxa_Administracao,Percentual_Despesas_Agente_Custodiante,Percentual_Rentabilidade_Efetiva_Mes,Percentual_Rentabilidade_Patrimonial_Mes,Percentual_Dividend_Yield_Mes,Percentual_Amortizacao_Cotas_Mes,P/VPA
20216935000117,2017-12,1,FII,FII CENESP,13551286000145,,,,,,3897.0,387556.65,2017-10,1,2017-10-31,626.0,,,,,,,,,,,,,,,,205841011.7,204056561.28,1689613.0,120.7711832,0.00038247,0.0,0.00502779,-0.00076387,0.00579166,0.0,1.0000000005875744
20216935000117,2017-12,1,FII,FII VBI 4440CI  ER,13022993000144,,,,,,43810.0,4551420.9,2017-12,2,2017-12-29,641.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,203451454.37,202160795.99,1689613.0,119.6491717,0.00040041,0.0,0.00332088,-0.00251484,0.00583572,0.0,1.0000000002297573
20216935000117,2017-12,1,FII,FII VBI 4440CI  ER,13022993000144,,,,,,43810.0,4551420.9,2017-11,1,2017-11-30,631.0,,,,,,,,,,,,,,,,204834306.01,202670480.85,1689613.0,119.9508294,0.00042123,0.0,-0.00099655,-0.00679263,0.00579608,0.0,1.0000000006659964
20216935000117,2017-12,1,FII,FII VBI 4440CI  ER,13022993000144,,,,,,43810.0,4551420.9,2017-10,1,2017-10-31,626.0,,,,,,,,,,,,,,,,205841011.7,204056561.28,1689613.0,120.7711832,0.00038247,0.0,0.00502779,-0.00076387,0.00579166,0.0,1.0000000005875744
20216935000117,2017-12,1,FII,FII CYRELA THERA COP,13966653000171,,,,,,66416.0,7538216.0,2017-12,2,2017-12-29,641.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,203451454.37,202160795.99,1689613.0,119.6491717,0.00040041,0.0,0.00332088,-0.00251484,0.00583572,0.0,1.0000000002297573
20216935000117,2017-12,1,FII,FII CYRELA THERA COP,13966653000171,,,,,,66416.0,7538216.0,2017-11,1,2017-11-30,631.0,,,,,,,,,,,,,,,,204834306.01,202670480.85,1689613.0,119.9508294,0.00042123,0.0,-0.00099655,-0.00679263,0.00579608,0.0,1.0000000006659964
20216935000117,2017-12,1,FII,FII CYRELA THERA COP,13966653000171,,,,,,66416.0,7538216.0,2017-10,1,2017-10-31,626.0,,,,,,,,,,,,,,,,205841011.7,204056561.28,1689613.0,120.7711832,0.00038247,0.0,0.00502779,-0.00076387,0.00579166,0.0,1.0000000005875744
20216935000117,2017-12,1,FII,FII SHOP PATIO HIGIE,03507519000159,,,,,,529.0,505195.0,2017-12,2,2017-12-29,641.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,203451454.37,202160795.99,1689613.0,119.6491717,0.00040041,0.0,0.00332088,-0.00251484,0.00583572,0.0,1.0000000002297573
20216935000117,2017-12,1,FII,FII SHOP PATIO HIGIE,03507519000159,,,,,,529.0,505195.0,2017-11,1,2017-11-30,631.0,,,,,,,,,,,,,,,,204834306.01,202670480.85,1689613.0,119.9508294,0.00042123,0.0,-0.00099655,-0.00679263,0.00579608,0.0,1.0000000006659964
20216935000117,2017-12,1,FII,FII SHOP PATIO HIGIE,03507519000159,,,,,,529.0,505195.0,2017-10,1,2017-10-31,626.0,,,,,,,,,,,,,,,,205841011.7,204056561.28,1689613.0,120.7711832,0.00038247,0.0,0.00502779,-0.00076387,0.00579166,0.0,1.0000000005875744
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliario Votorantim Logística,27368600000163,,,,,,373794.1644,37658224.31,2017-12,1,2017-12-29,799.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418953063.34,1387148472.66,1383630.4207,1002.54262403267,0.000611,4.4e-05,0.006149,-0.011663,0.017812,0.0,0.9999999999999963
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliario Votorantim Logística,27368600000163,,,,,,373794.1644,37658224.31,2017-11,1,2017-11-30,794.0,,,,,,,,,,,,,,,,1409493125.83,1403517493.63,1383630.4207,1014.37311050153,0.00056,4.4e-05,0.005675,0.005675,0.0,0.0,1.0000000000000004
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliario Votorantim Logística,27368600000163,,,,,,373794.1644,37658224.31,2017-10,1,2017-10-31,794.0,,,,,,,,,,,,,,,,1399723039.7,1395598141.08,1184427.8374,1178.28887249353,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000027
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliario Votorantim Quatro Barras,23740575000146,,,,,,50000.0,50048707.8,2017-12,1,2017-12-29,799.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418953063.34,1387148472.66,1383630.4207,1002.54262403267,0.000611,4.4e-05,0.006149,-0.011663,0.017812,0.0,0.9999999999999963
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliario Votorantim Quatro Barras,23740575000146,,,,,,50000.0,50048707.8,2017-11,1,2017-11-30,794.0,,,,,,,,,,,,,,,,1409493125.83,1403517493.63,1383630.4207,1014.37311050153,0.00056,4.4e-05,0.005675,0.005675,0.0,0.0,1.0000000000000004
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliario Votorantim Quatro Barras,23740575000146,,,,,,50000.0,50048707.8,2017-10,1,2017-10-31,794.0,,,,,,,,,,,,,,,,1399723039.7,1395598141.08,1184427.8374,1178.28887249353,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000027
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliário Votorantim Securities,10347505000180,,,,,,2064.47633506,2070985.56,2017-12,1,2017-12-29,799.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418953063.34,1387148472.66,1383630.4207,1002.54262403267,0.000611,4.4e-05,0.006149,-0.011663,0.017812,0.0,0.9999999999999963
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliário Votorantim Securities,10347505000180,,,,,,2064.47633506,2070985.56,2017-11,1,2017-11-30,794.0,,,,,,,,,,,,,,,,1409493125.83,1403517493.63,1383630.4207,1014.37311050153,0.00056,4.4e-05,0.005675,0.005675,0.0,0.0,1.0000000000000004
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliário Votorantim Securities,10347505000180,,,,,,2064.47633506,2070985.56,2017-10,1,2017-10-31,794.0,,,,,,,,,,,,,,,,1399723039.7,1395598141.08,1184427.8374,1178.28887249353,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000027
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliário Votorantim Securities II,10348185000183,,,,,,69017.0959,69110772.8,2017-12,1,2017-12-29,799.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418953063.34,1387148472.66,1383630.4207,1002.54262403267,0.000611,4.4e-05,0.006149,-0.011663,0.017812,0.0,0.9999999999999963
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliário Votorantim Securities II,10348185000183,,,,,,69017.0959,69110772.8,2017-11,1,2017-11-30,794.0,,,,,,,,,,,,,,,,1409493125.83,1403517493.63,1383630.4207,1014.37311050153,0.00056,4.4e-05,0.005675,0.005675,0.0,0.0,1.0000000000000004
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliário Votorantim Securities II,10348185000183,,,,,,69017.0959,69110772.8,2017-10,1,2017-10-31,794.0,,,,,,,,,,,,,,,,1399723039.7,1395598141.08,1184427.8374,1178.28887249353,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000027
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliario Votorantim BII BTS,23120006000106,,,,,,300000.0,30056560.36,2017-12,1,2017-12-29,799.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418953063.34,1387148472.66,1383630.4207,1002.54262403267,0.000611,4.4e-05,0.006149,-0.011663,0.017812,0.0,0.9999999999999963
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliario Votorantim BII BTS,23120006000106,,,,,,300000.0,30056560.36,2017-11,1,2017-11-30,794.0,,,,,,,,,,,,,,,,1409493125.83,1403517493.63,1383630.4207,1014.37311050153,0.00056,4.4e-05,0.005675,0.005675,0.0,0.0,1.0000000000000004
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliario Votorantim BII BTS,23120006000106,,,,,,300000.0,30056560.36,2017-10,1,2017-10-31,794.0,,,,,,,,,,,,,,,,1399723039.7,1395598141.08,1184427.8374,1178.28887249353,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000027
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliário Votorantim LCI Banks,19805989000139,,,,,,196538.9988928,86558019.7,2017-12,1,2017-12-29,799.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418953063.34,1387148472.66,1383630.4207,1002.54262403267,0.000611,4.4e-05,0.006149,-0.011663,0.017812,0.0,0.9999999999999963
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliário Votorantim LCI Banks,19805989000139,,,,,,196538.9988928,86558019.7,2017-11,1,2017-11-30,794.0,,,,,,,,,,,,,,,,1409493125.83,1403517493.63,1383630.4207,1014.37311050153,0.00056,4.4e-05,0.005675,0.005675,0.0,0.0,1.0000000000000004
20265434000120,2017-12,1,FII,Fundo de Investimento Imobiliário Votorantim LCI Banks,19805989000139,,,,,,196538.9988928,86558019.7,2017-10,1,2017-10-31,794.0,,,,,,,,,,,,,,,,1399723039.7,1395598141.08,1184427.8374,1178.28887249353,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000027
20716161000193,2017-12,1,FII,FII Millenium,27602955000175,,,,,,77166.0,5572335.36,2017-12,1,2017-12-29,20.0,,,,,,,,,20.0,,,,,,,100973868.47,100226775.53,1035000.0,96.8374642801932,0.000654,6.3e-05,0.008606,0.001881,0.006725,0.0,1.0000000000000002
20716161000193,2017-12,1,FII,FII Millenium,27602955000175,,,,,,77166.0,5572335.36,2017-11,1,2017-11-30,20.0,,,,,,,,,,,,,,,,101044142.57,100038617.43,1035000.0,96.6556690144928,0.000658,6.3e-05,-9.5e-05,-0.00932,0.009225,0.0,0.9999999999999996
20716161000193,2017-12,1,FII,FII Millenium,27602955000175,,,,,,77166.0,5572335.36,2017-10,1,2017-10-31,20.0,,,,,,,,,,,,,,,,101988122.61,100979796.42,1035000.0,97.5650206956522,0.000679,6.3e-05,0.003655,-0.005519,0.009174,0.0,0.9999999999999999
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO INDL BRASIL,14217108000145,,,,,,26534.0,10480664.66,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO INDL BRASIL,14217108000145,,,,,,26534.0,10480664.66,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO INDL BRASIL,14217108000145,,,,,,26534.0,10480664.66,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO EUROPAR,05437916000127,,,,,,19592.0,3820440.0,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO EUROPAR,05437916000127,,,,,,19592.0,3820440.0,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO EUROPAR,05437916000127,,,,,,19592.0,3820440.0,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,CASTELLO BRANCO OFFICE PARK FII,17144039000185,,,,,,103.0,76735.0,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,CASTELLO BRANCO OFFICE PARK FII,17144039000185,,,,,,103.0,76735.0,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,CASTELLO BRANCO OFFICE PARK FII,17144039000185,,,,,,103.0,76735.0,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FII BTG PACTUAL CORPORATE OFFICE FUND,08924783000101,,,,,,14604.0,1548024.0,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FII BTG PACTUAL CORPORATE OFFICE FUND,08924783000101,,,,,,14604.0,1548024.0,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FII BTG PACTUAL CORPORATE OFFICE FUND,08924783000101,,,,,,14604.0,1548024.0,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FII BB VOTORANTIM JHSF CID JD CONT TOWER,10347985000180,,,,,,81904.0,4922430.4,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FII BB VOTORANTIM JHSF CID JD CONT TOWER,10347985000180,,,,,,81904.0,4922430.4,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FII BB VOTORANTIM JHSF CID JD CONT TOWER,10347985000180,,,,,,81904.0,4922430.4,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FUNDO INVEST. IMOB. GRAND PLAZA SHOPPING,01201140000190,,,,,,281784.0,4533904.56,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FUNDO INVEST. IMOB. GRAND PLAZA SHOPPING,01201140000190,,,,,,281784.0,4533904.56,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FUNDO INVEST. IMOB. GRAND PLAZA SHOPPING,01201140000190,,,,,,281784.0,4533904.56,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FII SHOPPING JARDIM SUL,14879856000193,,,,,,56978.0,4618636.68,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FII SHOPPING JARDIM SUL,14879856000193,,,,,,56978.0,4618636.68,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FII SHOPPING JARDIM SUL,14879856000193,,,,,,56978.0,4618636.68,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FII VILA OLIMPIA CORPORATE,15296696000112,,,,,,4159.0,359753.5,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FII VILA OLIMPIA CORPORATE,15296696000112,,,,,,4159.0,359753.5,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FII VILA OLIMPIA CORPORATE,15296696000112,,,,,,4159.0,359753.5,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO FII TB OFFICE,17365105000147,,,,,,82547.0,6338784.13,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO FII TB OFFICE,17365105000147,,,,,,82547.0,6338784.13,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO FII TB OFFICE,17365105000147,,,,,,82547.0,6338784.13,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FII MEMORIAL OFFICE,01633741000172,,,,,,80188.0,8819878.12,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FII MEMORIAL OFFICE,01633741000172,,,,,,80188.0,8819878.12,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FII MEMORIAL OFFICE,01633741000172,,,,,,80188.0,8819878.12,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,BB PROGRESSIVO II - FII,14410722000129,,,,,,70578.0,10163232.0,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,BB PROGRESSIVO II - FII,14410722000129,,,,,,70578.0,10163232.0,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,BB PROGRESSIVO II - FII,14410722000129,,,,,,70578.0,10163232.0,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO VBI FL 4440 FII,13022993000144,,,,,,39910.0,4146249.9,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO VBI FL 4440 FII,13022993000144,,,,,,39910.0,4146249.9,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO VBI FL 4440 FII,13022993000144,,,,,,39910.0,4146249.9,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FII CYRELA THERA CORPORATE,13966653000171,,,,,,55270.0,6273145.0,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FII CYRELA THERA CORPORATE,13966653000171,,,,,,55270.0,6273145.0,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FII CYRELA THERA CORPORATE,13966653000171,,,,,,55270.0,6273145.0,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,CSHG BRASIL SHOPPING FII,08431747000106,,,,,,4680.0,10974600.0,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,CSHG BRASIL SHOPPING FII,08431747000106,,,,,,4680.0,10974600.0,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,CSHG BRASIL SHOPPING FII,08431747000106,,,,,,4680.0,10974600.0,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO TORRE ALMIRANTE,07122725000100,,,,,,45.0,80009.55,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO TORRE ALMIRANTE,07122725000100,,,,,,45.0,80009.55,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FUNDO INVEST IMOBILIARIO TORRE ALMIRANTE,07122725000100,,,,,,45.0,80009.55,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FII CEO CYRELA COMMERCIAL PROPERTIES,15799397000109,,,,,,127052.0,11371154.0,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
20834884000197,2017-12,1,FII,FII CEO CYRELA COMMERCIAL PROPERTIES,15799397000109,,,,,,127052.0,11371154.0,2017-11,1,2017-11-30,77.0,,,,,,,,,,,,,,,,118869410.85,112238817.46,85053.0,1319.63384548458,0.0006,3.8e-05,-0.013443,-0.022333,0.00889,0.0,1.0000000000000002
20834884000197,2017-12,1,FII,FII CEO CYRELA COMMERCIAL PROPERTIES,15799397000109,,,,,,127052.0,11371154.0,2017-10,1,2017-10-31,72.0,,,,,,,,,,,,,,,,122043280.11,114802681.12,85053.0,1349.77815150553,0.000623,3.8e-05,0.016385,0.00891,0.007475,0.0,1.0000000000000013
20834884000197,2017-12,1,FII,FII PRESIDENTE VARGAS,11281322000172,,,,,,5805.0,2333610.0,2017-12,1,2017-12-29,80.0,78.0,,,,,,,,,,,,2.0,,,118701837.53,111742145.74,85053.0,1313.79428991335,0.000593,3.9e-05,0.0077,-0.004425,0.012125,0.0,0.9999999999999986
